Country,Date,Confirmed,Deaths,Recovered,Active,New_cases,New_deaths,New_recovered,WHO_Region
Afghanistan,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Albania,2/19/2020,0,0,0,0,0,0,0,Europe
Algeria,2/19/2020,0,0,0,0,0,0,0,Africa
Andorra,2/19/2020,0,0,0,0,0,0,0,Europe
Angola,2/19/2020,0,0,0,0,0,0,0,Africa
Antigua and Barbuda,2/19/2020,0,0,0,0,0,0,0,Americas
Argentina,2/19/2020,0,0,0,0,0,0,0,Americas
Armenia,2/19/2020,0,0,0,0,0,0,0,Europe
Australia,2/19/2020,15,0,10,5,0,0,0,Western Pacific
Austria,2/19/2020,0,0,0,0,0,0,0,Europe
Azerbaijan,2/19/2020,0,0,0,0,0,0,0,Europe
Bahamas,2/19/2020,0,0,0,0,0,0,0,Americas
Bahrain,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Bangladesh,2/19/2020,0,0,0,0,0,0,0,South-East Asia
Barbados,2/19/2020,0,0,0,0,0,0,0,Americas
Belarus,2/19/2020,0,0,0,0,0,0,0,Europe
Belgium,2/19/2020,1,0,1,0,0,0,0,Europe
Belize,2/19/2020,0,0,0,0,0,0,0,Americas
Benin,2/19/2020,0,0,0,0,0,0,0,Africa
Bhutan,2/19/2020,0,0,0,0,0,0,0,South-East Asia
Bolivia,2/19/2020,0,0,0,0,0,0,0,Americas
Bosnia and Herzegovina,2/19/2020,0,0,0,0,0,0,0,Europe
Botswana,2/19/2020,0,0,0,0,0,0,0,Africa
Brazil,2/19/2020,0,0,0,0,0,0,0,Americas
Brunei,2/19/2020,0,0,0,0,0,0,0,Western Pacific
Bulgaria,2/19/2020,0,0,0,0,0,0,0,Europe
Burkina Faso,2/19/2020,0,0,0,0,0,0,0,Africa
Burma,2/19/2020,0,0,0,0,0,0,0,South-East Asia
Burundi,2/19/2020,0,0,0,0,0,0,0,Africa
Cabo Verde,2/19/2020,0,0,0,0,0,0,0,Africa
Cambodia,2/19/2020,1,0,1,0,0,0,0,Western Pacific
Cameroon,2/19/2020,0,0,0,0,0,0,0,Africa
Canada,2/19/2020,8,0,0,8,0,0,0,Americas
Central African Republic,2/19/2020,0,0,0,0,0,0,0,Africa
Chad,2/19/2020,0,0,0,0,0,0,0,Africa
Chile,2/19/2020,0,0,0,0,0,0,0,Americas
China,2/19/2020,74619,2116,15237,57266,408,113,1689,Western Pacific
Colombia,2/19/2020,0,0,0,0,0,0,0,Americas
Comoros,2/19/2020,0,0,0,0,0,0,0,Africa
Congo (Brazzaville),2/19/2020,0,0,0,0,0,0,0,Africa
Congo (Kinshasa),2/19/2020,0,0,0,0,0,0,0,Africa
Costa Rica,2/19/2020,0,0,0,0,0,0,0,Americas
Cote d'Ivoire,2/19/2020,0,0,0,0,0,0,0,Africa
Croatia,2/19/2020,0,0,0,0,0,0,0,Europe
Cuba,2/19/2020,0,0,0,0,0,0,0,Americas
Cyprus,2/19/2020,0,0,0,0,0,0,0,Europe
Czechia,2/19/2020,0,0,0,0,0,0,0,Europe
Denmark,2/19/2020,0,0,0,0,0,0,0,Europe
Djibouti,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Dominica,2/19/2020,0,0,0,0,0,0,0,Americas
Dominican Republic,2/19/2020,0,0,0,0,0,0,0,Americas
Ecuador,2/19/2020,0,0,0,0,0,0,0,Americas
Egypt,2/19/2020,1,0,0,1,0,0,0,Eastern Mediterranean
El Salvador,2/19/2020,0,0,0,0,0,0,0,Americas
Equatorial Guinea,2/19/2020,0,0,0,0,0,0,0,Africa
Eritrea,2/19/2020,0,0,0,0,0,0,0,Africa
Estonia,2/19/2020,0,0,0,0,0,0,0,Europe
Eswatini,2/19/2020,0,0,0,0,0,0,0,Africa
Ethiopia,2/19/2020,0,0,0,0,0,0,0,Africa
Fiji,2/19/2020,0,0,0,0,0,0,0,Western Pacific
Finland,2/19/2020,1,0,1,0,0,0,0,Europe
France,2/19/2020,12,1,4,7,0,0,0,Europe
Gabon,2/19/2020,0,0,0,0,0,0,0,Africa
Gambia,2/19/2020,0,0,0,0,0,0,0,Africa
Georgia,2/19/2020,0,0,0,0,0,0,0,Europe
Germany,2/19/2020,16,0,12,4,0,0,0,Europe
Ghana,2/19/2020,0,0,0,0,0,0,0,Africa
Greece,2/19/2020,0,0,0,0,0,0,0,Europe
Greenland,2/19/2020,0,0,0,0,0,0,0,Europe
Grenada,2/19/2020,0,0,0,0,0,0,0,Americas
Guatemala,2/19/2020,0,0,0,0,0,0,0,Americas
Guinea,2/19/2020,0,0,0,0,0,0,0,Africa
Guinea-Bissau,2/19/2020,0,0,0,0,0,0,0,Africa
Guyana,2/19/2020,0,0,0,0,0,0,0,Americas
Haiti,2/19/2020,0,0,0,0,0,0,0,Americas
Holy See,2/19/2020,0,0,0,0,0,0,0,Europe
Honduras,2/19/2020,0,0,0,0,0,0,0,Americas
Hungary,2/19/2020,0,0,0,0,0,0,0,Europe
Iceland,2/19/2020,0,0,0,0,0,0,0,Europe
India,2/19/2020,3,0,3,0,0,0,0,South-East Asia
Indonesia,2/19/2020,0,0,0,0,0,0,0,South-East Asia
Iran,2/19/2020,2,2,0,0,2,2,0,Eastern Mediterranean
Iraq,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Ireland,2/19/2020,0,0,0,0,0,0,0,Europe
Israel,2/19/2020,0,0,0,0,0,0,0,Europe
Italy,2/19/2020,3,0,0,3,0,0,0,Europe
Jamaica,2/19/2020,0,0,0,0,0,0,0,Americas
Japan,2/19/2020,85,2,18,65,6,0,5,Western Pacific
Jordan,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kazakhstan,2/19/2020,0,0,0,0,0,0,0,Europe
Kenya,2/19/2020,0,0,0,0,0,0,0,Africa
Kosovo,2/19/2020,0,0,0,0,0,0,0,Europe
Kuwait,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kyrgyzstan,2/19/2020,0,0,0,0,0,0,0,Europe
Laos,2/19/2020,0,0,0,0,0,0,0,Western Pacific
Latvia,2/19/2020,0,0,0,0,0,0,0,Europe
Lebanon,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Lesotho,2/19/2020,0,0,0,0,0,0,0,Africa
Liberia,2/19/2020,0,0,0,0,0,0,0,Africa
Libya,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Liechtenstein,2/19/2020,0,0,0,0,0,0,0,Europe
Lithuania,2/19/2020,0,0,0,0,0,0,0,Europe
Luxembourg,2/19/2020,0,0,0,0,0,0,0,Europe
Madagascar,2/19/2020,0,0,0,0,0,0,0,Africa
Malawi,2/19/2020,0,0,0,0,0,0,0,Africa
Malaysia,2/19/2020,22,0,15,7,0,0,2,Western Pacific
Maldives,2/19/2020,0,0,0,0,0,0,0,South-East Asia
Mali,2/19/2020,0,0,0,0,0,0,0,Africa
Malta,2/19/2020,0,0,0,0,0,0,0,Europe
Mauritania,2/19/2020,0,0,0,0,0,0,0,Africa
Mauritius,2/19/2020,0,0,0,0,0,0,0,Africa
Mexico,2/19/2020,0,0,0,0,0,0,0,Americas
Moldova,2/19/2020,0,0,0,0,0,0,0,Europe
Monaco,2/19/2020,0,0,0,0,0,0,0,Europe
Mongolia,2/19/2020,0,0,0,0,0,0,0,Western Pacific
Montenegro,2/19/2020,0,0,0,0,0,0,0,Europe
Morocco,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Mozambique,2/19/2020,0,0,0,0,0,0,0,Africa
Namibia,2/19/2020,0,0,0,0,0,0,0,Africa
Nepal,2/19/2020,1,0,1,0,0,0,0,South-East Asia
Netherlands,2/19/2020,0,0,0,0,0,0,0,Europe
New Zealand,2/19/2020,0,0,0,0,0,0,0,Western Pacific
Nicaragua,2/19/2020,0,0,0,0,0,0,0,Americas
Niger,2/19/2020,0,0,0,0,0,0,0,Africa
Nigeria,2/19/2020,0,0,0,0,0,0,0,Africa
North Macedonia,2/19/2020,0,0,0,0,0,0,0,Europe
Norway,2/19/2020,0,0,0,0,0,0,0,Europe
Oman,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Pakistan,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Panama,2/19/2020,0,0,0,0,0,0,0,Americas
Papua New Guinea,2/19/2020,0,0,0,0,0,0,0,Western Pacific
Paraguay,2/19/2020,0,0,0,0,0,0,0,Americas
Peru,2/19/2020,0,0,0,0,0,0,0,Americas
Philippines,2/19/2020,3,1,1,1,0,0,0,Western Pacific
Poland,2/19/2020,0,0,0,0,0,0,0,Europe
Portugal,2/19/2020,0,0,0,0,0,0,0,Europe
Qatar,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Romania,2/19/2020,0,0,0,0,0,0,0,Europe
Russia,2/19/2020,2,0,2,0,0,0,0,Europe
Rwanda,2/19/2020,0,0,0,0,0,0,0,Africa
Saint Kitts and Nevis,2/19/2020,0,0,0,0,0,0,0,Americas
Saint Lucia,2/19/2020,0,0,0,0,0,0,0,Americas
Saint Vincent and the Grenadines,2/19/2020,0,0,0,0,0,0,0,Americas
San Marino,2/19/2020,0,0,0,0,0,0,0,Europe
Sao Tome and Principe,2/19/2020,0,0,0,0,0,0,0,Africa
Saudi Arabia,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Senegal,2/19/2020,0,0,0,0,0,0,0,Africa
Serbia,2/19/2020,0,0,0,0,0,0,0,Europe
Seychelles,2/19/2020,0,0,0,0,0,0,0,Africa
Sierra Leone,2/19/2020,0,0,0,0,0,0,0,Africa
Singapore,2/19/2020,84,0,34,50,3,0,5,Western Pacific
Slovakia,2/19/2020,0,0,0,0,0,0,0,Europe
Slovenia,2/19/2020,0,0,0,0,0,0,0,Europe
Somalia,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
South Africa,2/19/2020,0,0,0,0,0,0,0,Africa
South Korea,2/19/2020,31,0,12,19,0,0,0,Western Pacific
South Sudan,2/19/2020,0,0,0,0,0,0,0,Africa
Spain,2/19/2020,2,0,2,0,0,0,0,Europe
Sri Lanka,2/19/2020,1,0,1,0,0,0,0,South-East Asia
Sudan,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Suriname,2/19/2020,0,0,0,0,0,0,0,Americas
Sweden,2/19/2020,1,0,0,1,0,0,0,Europe
Switzerland,2/19/2020,0,0,0,0,0,0,0,Europe
Syria,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Taiwan*,2/19/2020,23,1,2,20,1,0,0,Western Pacific
Tajikistan,2/19/2020,0,0,0,0,0,0,0,Europe
Tanzania,2/19/2020,0,0,0,0,0,0,0,Africa
Thailand,2/19/2020,35,0,15,20,0,0,0,South-East Asia
Timor-Leste,2/19/2020,0,0,0,0,0,0,0,South-East Asia
Togo,2/19/2020,0,0,0,0,0,0,0,Africa
Trinidad and Tobago,2/19/2020,0,0,0,0,0,0,0,Americas
Tunisia,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Turkey,2/19/2020,0,0,0,0,0,0,0,Europe
US,2/19/2020,13,0,3,10,0,0,0,Americas
Uganda,2/19/2020,0,0,0,0,0,0,0,Africa
Ukraine,2/19/2020,0,0,0,0,0,0,0,Europe
United Arab Emirates,2/19/2020,9,0,4,5,0,0,0,Eastern Mediterranean
United Kingdom,2/19/2020,20,0,8,12,1,0,0,Europe
Uruguay,2/19/2020,0,0,0,0,0,0,0,Americas
Uzbekistan,2/19/2020,0,0,0,0,0,0,0,Europe
Venezuela,2/19/2020,0,0,0,0,0,0,0,Americas
Vietnam,2/19/2020,16,0,7,9,0,0,0,Western Pacific
West Bank and Gaza,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Western Sahara,2/19/2020,0,0,0,0,0,0,0,Africa
Yemen,2/19/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Zambia,2/19/2020,0,0,0,0,0,0,0,Africa
Zimbabwe,2/19/2020,0,0,0,0,0,0,0,Africa
Afghanistan,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Albania,2/20/2020,0,0,0,0,0,0,0,Europe
Algeria,2/20/2020,0,0,0,0,0,0,0,Africa
Andorra,2/20/2020,0,0,0,0,0,0,0,Europe
Angola,2/20/2020,0,0,0,0,0,0,0,Africa
Antigua and Barbuda,2/20/2020,0,0,0,0,0,0,0,Americas
Argentina,2/20/2020,0,0,0,0,0,0,0,Americas
Armenia,2/20/2020,0,0,0,0,0,0,0,Europe
Australia,2/20/2020,15,0,10,5,0,0,0,Western Pacific
Austria,2/20/2020,0,0,0,0,0,0,0,Europe
Azerbaijan,2/20/2020,0,0,0,0,0,0,0,Europe
Bahamas,2/20/2020,0,0,0,0,0,0,0,Americas
Bahrain,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Bangladesh,2/20/2020,0,0,0,0,0,0,0,South-East Asia
Barbados,2/20/2020,0,0,0,0,0,0,0,Americas
Belarus,2/20/2020,0,0,0,0,0,0,0,Europe
Belgium,2/20/2020,1,0,1,0,0,0,0,Europe
Belize,2/20/2020,0,0,0,0,0,0,0,Americas
Benin,2/20/2020,0,0,0,0,0,0,0,Africa
Bhutan,2/20/2020,0,0,0,0,0,0,0,South-East Asia
Bolivia,2/20/2020,0,0,0,0,0,0,0,Americas
Bosnia and Herzegovina,2/20/2020,0,0,0,0,0,0,0,Europe
Botswana,2/20/2020,0,0,0,0,0,0,0,Africa
Brazil,2/20/2020,0,0,0,0,0,0,0,Americas
Brunei,2/20/2020,0,0,0,0,0,0,0,Western Pacific
Bulgaria,2/20/2020,0,0,0,0,0,0,0,Europe
Burkina Faso,2/20/2020,0,0,0,0,0,0,0,Africa
Burma,2/20/2020,0,0,0,0,0,0,0,South-East Asia
Burundi,2/20/2020,0,0,0,0,0,0,0,Africa
Cabo Verde,2/20/2020,0,0,0,0,0,0,0,Africa
Cambodia,2/20/2020,1,0,1,0,0,0,0,Western Pacific
Cameroon,2/20/2020,0,0,0,0,0,0,0,Africa
Canada,2/20/2020,8,0,0,8,0,0,0,Americas
Central African Republic,2/20/2020,0,0,0,0,0,0,0,Africa
Chad,2/20/2020,0,0,0,0,0,0,0,Africa
Chile,2/20/2020,0,0,0,0,0,0,0,Americas
China,2/20/2020,75077,2238,17208,55631,458,122,1971,Western Pacific
Colombia,2/20/2020,0,0,0,0,0,0,0,Americas
Comoros,2/20/2020,0,0,0,0,0,0,0,Africa
Congo (Brazzaville),2/20/2020,0,0,0,0,0,0,0,Africa
Congo (Kinshasa),2/20/2020,0,0,0,0,0,0,0,Africa
Costa Rica,2/20/2020,0,0,0,0,0,0,0,Americas
Cote d'Ivoire,2/20/2020,0,0,0,0,0,0,0,Africa
Croatia,2/20/2020,0,0,0,0,0,0,0,Europe
Cuba,2/20/2020,0,0,0,0,0,0,0,Americas
Cyprus,2/20/2020,0,0,0,0,0,0,0,Europe
Czechia,2/20/2020,0,0,0,0,0,0,0,Europe
Denmark,2/20/2020,0,0,0,0,0,0,0,Europe
Djibouti,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Dominica,2/20/2020,0,0,0,0,0,0,0,Americas
Dominican Republic,2/20/2020,0,0,0,0,0,0,0,Americas
Ecuador,2/20/2020,0,0,0,0,0,0,0,Americas
Egypt,2/20/2020,1,0,0,1,0,0,0,Eastern Mediterranean
El Salvador,2/20/2020,0,0,0,0,0,0,0,Americas
Equatorial Guinea,2/20/2020,0,0,0,0,0,0,0,Africa
Eritrea,2/20/2020,0,0,0,0,0,0,0,Africa
Estonia,2/20/2020,0,0,0,0,0,0,0,Europe
Eswatini,2/20/2020,0,0,0,0,0,0,0,Africa
Ethiopia,2/20/2020,0,0,0,0,0,0,0,Africa
Fiji,2/20/2020,0,0,0,0,0,0,0,Western Pacific
Finland,2/20/2020,1,0,1,0,0,0,0,Europe
France,2/20/2020,12,1,4,7,0,0,0,Europe
Gabon,2/20/2020,0,0,0,0,0,0,0,Africa
Gambia,2/20/2020,0,0,0,0,0,0,0,Africa
Georgia,2/20/2020,0,0,0,0,0,0,0,Europe
Germany,2/20/2020,16,0,12,4,0,0,0,Europe
Ghana,2/20/2020,0,0,0,0,0,0,0,Africa
Greece,2/20/2020,0,0,0,0,0,0,0,Europe
Greenland,2/20/2020,0,0,0,0,0,0,0,Europe
Grenada,2/20/2020,0,0,0,0,0,0,0,Americas
Guatemala,2/20/2020,0,0,0,0,0,0,0,Americas
Guinea,2/20/2020,0,0,0,0,0,0,0,Africa
Guinea-Bissau,2/20/2020,0,0,0,0,0,0,0,Africa
Guyana,2/20/2020,0,0,0,0,0,0,0,Americas
Haiti,2/20/2020,0,0,0,0,0,0,0,Americas
Holy See,2/20/2020,0,0,0,0,0,0,0,Europe
Honduras,2/20/2020,0,0,0,0,0,0,0,Americas
Hungary,2/20/2020,0,0,0,0,0,0,0,Europe
Iceland,2/20/2020,0,0,0,0,0,0,0,Europe
India,2/20/2020,3,0,3,0,0,0,0,South-East Asia
Indonesia,2/20/2020,0,0,0,0,0,0,0,South-East Asia
Iran,2/20/2020,5,2,0,3,3,0,0,Eastern Mediterranean
Iraq,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Ireland,2/20/2020,0,0,0,0,0,0,0,Europe
Israel,2/20/2020,0,0,0,0,0,0,0,Europe
Italy,2/20/2020,3,0,0,3,0,0,0,Europe
Jamaica,2/20/2020,0,0,0,0,0,0,0,Americas
Japan,2/20/2020,95,2,18,75,10,0,0,Western Pacific
Jordan,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kazakhstan,2/20/2020,0,0,0,0,0,0,0,Europe
Kenya,2/20/2020,0,0,0,0,0,0,0,Africa
Kosovo,2/20/2020,0,0,0,0,0,0,0,Europe
Kuwait,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Kyrgyzstan,2/20/2020,0,0,0,0,0,0,0,Europe
Laos,2/20/2020,0,0,0,0,0,0,0,Western Pacific
Latvia,2/20/2020,0,0,0,0,0,0,0,Europe
Lebanon,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Lesotho,2/20/2020,0,0,0,0,0,0,0,Africa
Liberia,2/20/2020,0,0,0,0,0,0,0,Africa
Libya,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Liechtenstein,2/20/2020,0,0,0,0,0,0,0,Europe
Lithuania,2/20/2020,0,0,0,0,0,0,0,Europe
Luxembourg,2/20/2020,0,0,0,0,0,0,0,Europe
Madagascar,2/20/2020,0,0,0,0,0,0,0,Africa
Malawi,2/20/2020,0,0,0,0,0,0,0,Africa
Malaysia,2/20/2020,22,0,15,7,0,0,0,Western Pacific
Maldives,2/20/2020,0,0,0,0,0,0,0,South-East Asia
Mali,2/20/2020,0,0,0,0,0,0,0,Africa
Malta,2/20/2020,0,0,0,0,0,0,0,Europe
Mauritania,2/20/2020,0,0,0,0,0,0,0,Africa
Mauritius,2/20/2020,0,0,0,0,0,0,0,Africa
Mexico,2/20/2020,0,0,0,0,0,0,0,Americas
Moldova,2/20/2020,0,0,0,0,0,0,0,Europe
Monaco,2/20/2020,0,0,0,0,0,0,0,Europe
Mongolia,2/20/2020,0,0,0,0,0,0,0,Western Pacific
Montenegro,2/20/2020,0,0,0,0,0,0,0,Europe
Morocco,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Mozambique,2/20/2020,0,0,0,0,0,0,0,Africa
Namibia,2/20/2020,0,0,0,0,0,0,0,Africa
Nepal,2/20/2020,1,0,1,0,0,0,0,South-East Asia
Netherlands,2/20/2020,0,0,0,0,0,0,0,Europe
New Zealand,2/20/2020,0,0,0,0,0,0,0,Western Pacific
Nicaragua,2/20/2020,0,0,0,0,0,0,0,Americas
Niger,2/20/2020,0,0,0,0,0,0,0,Africa
Nigeria,2/20/2020,0,0,0,0,0,0,0,Africa
North Macedonia,2/20/2020,0,0,0,0,0,0,0,Europe
Norway,2/20/2020,0,0,0,0,0,0,0,Europe
Oman,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Pakistan,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Panama,2/20/2020,0,0,0,0,0,0,0,Americas
Papua New Guinea,2/20/2020,0,0,0,0,0,0,0,Western Pacific
Paraguay,2/20/2020,0,0,0,0,0,0,0,Americas
Peru,2/20/2020,0,0,0,0,0,0,0,Americas
Philippines,2/20/2020,3,1,1,1,0,0,0,Western Pacific
Poland,2/20/2020,0,0,0,0,0,0,0,Europe
Portugal,2/20/2020,0,0,0,0,0,0,0,Europe
Qatar,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Romania,2/20/2020,0,0,0,0,0,0,0,Europe
Russia,2/20/2020,2,0,2,0,0,0,0,Europe
Rwanda,2/20/2020,0,0,0,0,0,0,0,Africa
Saint Kitts and Nevis,2/20/2020,0,0,0,0,0,0,0,Americas
Saint Lucia,2/20/2020,0,0,0,0,0,0,0,Americas
Saint Vincent and the Grenadines,2/20/2020,0,0,0,0,0,0,0,Americas
San Marino,2/20/2020,0,0,0,0,0,0,0,Europe
Sao Tome and Principe,2/20/2020,0,0,0,0,0,0,0,Africa
Saudi Arabia,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Senegal,2/20/2020,0,0,0,0,0,0,0,Africa
Serbia,2/20/2020,0,0,0,0,0,0,0,Europe
Seychelles,2/20/2020,0,0,0,0,0,0,0,Africa
Sierra Leone,2/20/2020,0,0,0,0,0,0,0,Africa
Singapore,2/20/2020,84,0,34,50,0,0,0,Western Pacific
Slovakia,2/20/2020,0,0,0,0,0,0,0,Europe
Slovenia,2/20/2020,0,0,0,0,0,0,0,Europe
Somalia,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
South Africa,2/20/2020,0,0,0,0,0,0,0,Africa
South Korea,2/20/2020,104,1,16,87,73,1,4,Western Pacific
South Sudan,2/20/2020,0,0,0,0,0,0,0,Africa
Spain,2/20/2020,2,0,2,0,0,0,0,Europe
Sri Lanka,2/20/2020,1,0,1,0,0,0,0,South-East Asia
Sudan,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Suriname,2/20/2020,0,0,0,0,0,0,0,Americas
Sweden,2/20/2020,1,0,0,1,0,0,0,Europe
Switzerland,2/20/2020,0,0,0,0,0,0,0,Europe
Syria,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Taiwan*,2/20/2020,24,1,2,21,1,0,0,Western Pacific
Tajikistan,2/20/2020,0,0,0,0,0,0,0,Europe
Tanzania,2/20/2020,0,0,0,0,0,0,0,Africa
Thailand,2/20/2020,35,0,15,20,0,0,0,South-East Asia
Timor-Leste,2/20/2020,0,0,0,0,0,0,0,South-East Asia
Togo,2/20/2020,0,0,0,0,0,0,0,Africa
Trinidad and Tobago,2/20/2020,0,0,0,0,0,0,0,Americas
Tunisia,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Turkey,2/20/2020,0,0,0,0,0,0,0,Europe
US,2/20/2020,13,0,3,10,0,0,0,Americas
Uganda,2/20/2020,0,0,0,0,0,0,0,Africa
Ukraine,2/20/2020,0,0,0,0,0,0,0,Europe
United Arab Emirates,2/20/2020,9,0,4,5,0,0,0,Eastern Mediterranean
United Kingdom,2/20/2020,22,0,8,14,2,0,0,Europe
Uruguay,2/20/2020,0,0,0,0,0,0,0,Americas
Uzbekistan,2/20/2020,0,0,0,0,0,0,0,Europe
Venezuela,2/20/2020,0,0,0,0,0,0,0,Americas
Vietnam,2/20/2020,16,0,7,9,0,0,0,Western Pacific
West Bank and Gaza,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Western Sahara,2/20/2020,0,0,0,0,0,0,0,Africa
Yemen,2/20/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Zambia,2/20/2020,0,0,0,0,0,0,0,Africa
Zimbabwe,2/20/2020,0,0,0,0,0,0,0,Africa
Afghanistan,2/21/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Albania,2/21/2020,0,0,0,0,0,0,0,Europe
Algeria,2/21/2020,0,0,0,0,0,0,0,Africa
Andorra,2/21/2020,0,0,0,0,0,0,0,Europe
Angola,2/21/2020,0,0,0,0,0,0,0,Africa
Antigua and Barbuda,2/21/2020,0,0,0,0,0,0,0,Americas
Argentina,2/21/2020,0,0,0,0,0,0,0,Americas
Armenia,2/21/2020,0,0,0,0,0,0,0,Europe
Australia,2/21/2020,15,0,11,4,0,0,1,Western Pacific
Austria,2/21/2020,0,0,0,0,0,0,0,Europe
Azerbaijan,2/21/2020,0,0,0,0,0,0,0,Europe
Bahamas,2/21/2020,0,0,0,0,0,0,0,Americas
Bahrain,2/21/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Bangladesh,2/21/2020,0,0,0,0,0,0,0,South-East Asia
Barbados,2/21/2020,0,0,0,0,0,0,0,Americas
Belarus,2/21/2020,0,0,0,0,0,0,0,Europe
Belgium,2/21/2020,1,0,1,0,0,0,0,Europe
Belize,2/21/2020,0,0,0,0,0,0,0,Americas
Benin,2/21/2020,0,0,0,0,0,0,0,Africa
Bhutan,2/21/2020,0,0,0,0,0,0,0,South-East Asia
Bolivia,2/21/2020,0,0,0,0,0,0,0,Americas
Bosnia and Herzegovina,2/21/2020,0,0,0,0,0,0,0,Europe
Botswana,2/21/2020,0,0,0,0,0,0,0,Africa
Brazil,2/21/2020,0,0,0,0,0,0,0,Americas
Brunei,2/21/2020,0,0,0,0,0,0,0,Western Pacific
Bulgaria,2/21/2020,0,0,0,0,0,0,0,Europe
Burkina Faso,2/21/2020,0,0,0,0,0,0,0,Africa
Burma,2/21/2020,0,0,0,0,0,0,0,South-East Asia
Burundi,2/21/2020,0,0,0,0,0,0,0,Africa
Cabo Verde,2/21/2020,0,0,0,0,0,0,0,Africa
Cambodia,2/21/2020,1,0,1,0,0,0,0,Western Pacific
Cameroon,2/21/2020,0,0,0,0,0,0,0,Africa
Canada,2/21/2020,9,0,0,9,1,0,0,Americas
Central African Republic,2/21/2020,0,0,0,0,0,0,0,Africa
Chad,2/21/2020,0,0,0,0,0,0,0,Africa
Chile,2/21/2020,0,0,0,0,0,0,0,Americas
China,2/21/2020,75550,2238,17784,55528,473,0,576,Western Pacific
Colombia,2/21/2020,0,0,0,0,0,0,0,Americas
Comoros,2/21/2020,0,0,0,0,0,0,0,Africa
Congo (Brazzaville),2/21/2020,0,0,0,0,0,0,0,Africa
Congo (Kinshasa),2/21/2020,0,0,0,0,0,0,0,Africa
Costa Rica,2/21/2020,0,0,0,0,0,0,0,Americas
Cote d'Ivoire,2/21/2020,0,0,0,0,0,0,0,Africa
Croatia,2/21/2020,0,0,0,0,0,0,0,Europe
Cuba,2/21/2020,0,0,0,0,0,0,0,Americas
Cyprus,2/21/2020,0,0,0,0,0,0,0,Europe
Czechia,2/21/2020,0,0,0,0,0,0,0,Europe
Denmark,2/21/2020,0,0,0,0,0,0,0,Europe
Djibouti,2/21/2020,0,0,0,0,0,0,0,Eastern Mediterranean
Dominica,2/21/2020,0,0,0,0,0,0,0,Americas
Dominican Republic,2/21/2020,0,0,0,0,0,0,0,Americas
Ecuador,2/21/2020,0,0,0,0,0,0,0,Americas
Egypt,2/21/2020,1,0,0,1,0,0,0,Eastern Mediterranean
El Salvador,2/21/2020,0,0,0,0,0,0,0,Americas
Equatorial Guinea,2/21/2020,0,0,0,0,0,0,0,Africa
Eritrea,2/21/2020,0,0,0,0,0,0,0,Africa
Estonia,2/21/2020,0,0,0,0,0,0,0,Europe
Eswatini,2/21/2020,0,0,0,0,0,0,0,Africa
Ethiopia,2/21/2020,0,0,0,0,0,0,0,Africa
Fiji,2/21/2020,0,0,0,0,0,0,0,Western Pacific
Finland,2/21/2020,1,0,1,0,0,0,0,Europe
